Магазин;ГУИДМагазина;СкидкаНаценка;Номенклатура;ГУИДНоменклатуры;ХарактеристикаНоменклатуры;ГУИДХарактеристикиНоменклатуры;ЗначениеСкидкиНаценки;ДатаОкончания;ДатаНачала;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Ватные палочки с ограничителем в пластиковом боксе BABYLINE 55шт;e74979dc-9862-11e3-86c8-005056977cd8;;;15;31.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;04b250d4-d992-11e6-8162-005056977cd8;р.140, 68, 7-12;04b250d9-d992-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Шорты Coccodrillo;2493b329-e11f-11e5-ac1b-0050569740d4;р.152-, 76, 12+;2493b330-e11f-11e5-ac1b-0050569740d4;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Каша Хайнц многозерновая молочная слива, морковь, вишня, ч/смородина 200г*8;966b6163-173a-11e0-9abd-005056882284;;;15;17.03.17;01.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Юбка Coccodrillo;f7937daa-dbe8-11e6-826a-0050569740d4;р.86, 48, 1-3;f7937dad-dbe8-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Брюки Coccodrillo;48acf642-d965-11e6-8162-005056977cd8;р.98, 52, 1-3;48acf647-d965-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Костюм (жакет,брюки) Lemon;7706b487-7a43-11e6-9569-005056977ec5;р.110, 60, 54, сине-серый, 3-6;7706b48c-7a43-11e6-9569-005056977ec5;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер (кор.рукав) Coccodrillo;1891e620-d96c-11e6-826a-0050569740d4;р.98, 52, 1-3;1891e625-d96c-11e6-826a-0050569740d4;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Комбинезон АГУ;4b1db9eb-3125-11e1-8480-005056b6000c;р.68, 44, 0-1;4b1db9ed-3125-11e1-8480-005056b6000c;40;05.03.17;21.02.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Джемпер Coccodrillo;2dfe6e97-dbaf-11e6-8162-005056977cd8;р.134, 64, 7-12;2dfe6e9b-dbaf-11e6-8162-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Бриджи Coccodrillo;420f51f3-f4d0-11e5-b84b-005056977cd8;р.122, 60, 3-6;420f51f5-f4d0-11e5-b84b-005056977cd8;20;12.03.17;07.03.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Плавки Lemon;18872823-f0c3-11e5-b84b-005056977cd8;р.116, 60, 54, 3-6;18872828-f0c3-11e5-b84b-005056977cd8;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Полукомбинезон АГУ;86752598-661c-11e3-ae88-005056977cd8;р.56-, 36, 0-1;d2fe4a81-66f4-11e3-86c8-005056977cd8;40;05.03.17;21.02.17;
40 Буслик Минск, Маяковского-Денисовская;534cd330-563f-11e4-a5b8-005056b60002;Процент;Джемпер Lemon;4880ea42-7fc5-11e6-9569-005056977ec5;р.128, 64, розовый, 7-12;4880ea48-7fc5-11e6-9569-005056977ec5;20;12.03.17;07.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Чай ORGANIC травяной Облепиха с липовым цветом Fleur Alpine 20пак.по1,5г;0c9fe747-6b99-11e3-86c8-005056977cd8;;;15;17.03.17;01.03.17;
10 Буслик Минск, ул. Уманская;a174e579-666a-11e0-89b8-0015171f7e18;Процент;Брюки джинсовые Lemon;2cb9a507-80ae-11e6-ae57-005056977cd8;р.164, 84, 63, синий, 12+;2cb9a50e-80ae-11e6-ae57-005056977cd8;20;12.03.17;07.03.17;
